x [ft],Axial [lbf],Shear [lbf],Moment [lbf.ft],Deflection [m]
0.73,0,-72.951,-26.609,-0.0
0.73,0,-72.98,-26.631,-0.0
0.73,0,-73.01,-26.652,-0.0
0.73,0,-73.04,-26.674,-0.0
0.731,0,-73.069,-26.696,-0.0
0.731,0,-73.099,-26.717,-0.0
0.731,0,-73.129,-26.739,-0.0
0.732,0,-73.158,-26.761,-0.0
0.732,0,-73.188,-26.782,-0.0
0.732,0,-73.218,-26.804,-0.0
0.732,0,-73.247,-26.826,-0.0
0.733,0,-73.277,-26.847,-0.0
0.733,0,-73.306,-26.869,-0.0
0.733,0,-73.336,-26.891,-0.0
0.734,0,-73.366,-26.913,-0.0
0.734,0,-73.395,-26.934,-0.0
0.734,0,-73.425,-26.956,-0.0
0.735,0,-73.455,-26.978,-0.0
0.735,0,-73.484,-27.0,-0.0
0.735,0,-73.514,-27.021,-0.0
0.735,0,-73.543,-27.043,-0.0
0.736,0,-73.573,-27.065,-0.0
0.736,0,-73.603,-27.087,-0.0
0.736,0,-73.632,-27.109,-0.0
0.737,0,-73.662,-27.13,-0.0
0.737,0,-73.692,-27.152,-0.0
0.737,0,-73.721,-27.174,-0.0
0.738,0,-73.751,-27.196,-0.0
0.738,0,-73.781,-27.218,-0.0
0.738,0,-73.81,-27.24,-0.0
0.738,0,-73.84,-27.262,-0.0
0.739,0,-73.869,-27.283,-0.0
0.739,0,-73.899,-27.305,-0.0
0.739,0,-73.929,-27.327,-0.0
0.74,0,-73.958,-27.349,-0.0
0.74,0,-73.988,-27.371,-0.0
0.74,0,-74.018,-27.393,-0.0
0.74,0,-74.047,-27.415,-0.0
0.741,0,-74.077,-27.437,-0.0
0.741,0,-74.106,-27.459,-0.0
0.741,0,-74.136,-27.481,-0.0
0.742,0,-74.166,-27.503,-0.0
0.742,0,-74.195,-27.525,-0.0
0.742,0,-74.225,-27.547,-0.0
0.743,0,-74.255,-27.569,-0.0
0.743,0,-74.284,-27.591,-0.0
0.743,0,-74.314,-27.613,-0.0
0.743,0,-74.343,-27.635,-0.0
0.744,0,-74.373,-27.657,-0.0
0.744,0,-74.403,-27.679,-0.0
0.744,0,-74.432,-27.701,-0.0
0.745,0,-74.462,-27.723,-0.0
0.745,0,-74.492,-27.745,-0.0
0.745,0,-74.521,-27.767,-0.0
0.746,0,-74.551,-27.789,-0.0
0.746,0,-74.581,-27.811,-0.0
0.746,0,-74.61,-27.833,-0.0
0.746,0,-74.64,-27.855,-0.0
0.747,0,-74.669,-27.878,-0.0
0.747,0,-74.699,-27.9,-0.0
0.747,0,-74.729,-27.922,-0.0
0.748,0,-74.758,-27.944,-0.0
0.748,0,-74.788,-27.966,-0.0
0.748,0,-74.818,-27.988,-0.0
0.748,0,-74.847,-28.011,-0.0
0.749,0,-74.877,-28.033,-0.0
0.749,0,-74.906,-28.055,-0.0
0.749,0,-74.936,-28.077,-0.0
0.75,0,-74.966,-28.099,-0.0
0.75,0,-74.995,-28.122,-0.0
0.75,0,-75.025,-28.144,-0.0
0.751,0,-75.055,-28.166,-0.0
0.751,0,-75.084,-28.188,-0.0
0.751,0,-75.114,-28.21,-0.0
0.751,0,-75.144,-28.233,-0.0
0.752,0,-75.173,-28.255,-0.0
0.752,0,-75.203,-28.277,-0.0
0.752,0,-75.232,-28.3,-0.0
0.753,0,-75.262,-28.322,-0.0
0.753,0,-75.292,-28.344,-0.0
0.753,0,-75.321,-28.366,-0.0
0.754,0,-75.351,-28.389,-0.0
0.754,0,-75.381,-28.411,-0.0
0.754,0,-75.41,-28.433,-0.0
0.754,0,-75.44,-28.456,-0.0
0.755,0,-75.469,-28.478,-0.0
0.755,0,-75.499,-28.501,-0.0
0.755,0,-75.529,-28.523,-0.0
0.756,0,-75.558,-28.545,-0.0
0.756,0,-75.588,-28.568,-0.0
0.756,0,-75.618,-28.59,-0.0
0.756,0,-75.647,-28.613,-0.0
0.757,0,-75.677,-28.635,-0.0
0.757,0,-75.707,-28.657,-0.0
0.757,0,-75.736,-28.68,-0.0
0.758,0,-75.766,-28.702,-0.0
0.758,0,-75.795,-28.725,-0.0
0.758,0,-75.825,-28.747,-0.0
0.759,0,-75.855,-28.77,-0.0
0.759,0,-75.884,-28.792,-0.0
0.759,0,-75.914,-28.815,-0.0
0.759,0,-75.944,-28.837,-0.0
0.76,0,-75.973,-28.86,-0.0
0.76,0,-76.003,-28.882,-0.0
0.76,0,-76.032,-28.905,-0.0
0.761,0,-76.062,-28.927,-0.0
0.761,0,-76.092,-28.95,-0.0
0.761,0,-76.121,-28.972,-0.0
0.762,0,-76.151,-28.995,-0.0
0.762,0,-76.181,-29.017,-0.0
0.762,0,-76.21,-29.04,-0.0
0.762,0,-76.24,-29.063,-0.0
0.763,0,-76.269,-29.085,-0.0
0.763,0,-76.299,-29.108,-0.0
0.763,0,-76.329,-29.13,-0.0
0.764,0,-76.358,-29.153,-0.0
0.764,0,-76.388,-29.176,-0.0
0.764,0,-76.418,-29.198,-0.0
0.764,0,-76.447,-29.221,-0.0
0.765,0,-76.477,-29.244,-0.0
0.765,0,-76.507,-29.266,-0.0
0.765,0,-76.536,-29.289,-0.0
0.766,0,-76.566,-29.312,-0.0
0.766,0,-76.595,-29.334,-0.0
0.766,0,-76.625,-29.357,-0.0
0.767,0,-76.655,-29.38,-0.0
0.767,0,-76.684,-29.402,-0.0
0.767,0,-76.714,-29.425,-0.0
0.767,0,-76.744,-29.448,-0.0
0.768,0,-76.773,-29.471,-0.0
0.768,0,-76.803,-29.493,-0.0
0.768,0,-76.832,-29.516,-0.0
0.769,0,-76.862,-29.539,-0.0
0.769,0,-76.892,-29.562,-0.0
0.769,0,-76.921,-29.584,-0.0
0.77,0,-76.951,-29.607,-0.0
0.77,0,-76.981,-29.63,-0.0
0.77,0,-77.01,-29.653,-0.0
0.77,0,-77.04,-29.676,-0.0
0.771,0,-77.07,-29.699,-0.0
0.771,0,-77.099,-29.721,-0.0
0.771,0,-77.129,-29.744,-0.0
0.772,0,-77.158,-29.767,-0.0
0.772,0,-77.188,-29.79,-0.0
0.772,0,-77.218,-29.813,-0.0
0.772,0,-77.247,-29.836,-0.0
0.773,0,-77.277,-29.859,-0.0
0.773,0,-77.307,-29.882,-0.0
0.773,0,-77.336,-29.904,-0.0
0.774,0,-77.366,-29.927,-0.0
0.774,0,-77.395,-29.95,-0.0
0.774,0,-77.425,-29.973,-0.0
0.775,0,-77.455,-29.996,-0.0
0.775,0,-77.484,-30.019,-0.0
0.775,0,-77.514,-30.042,-0.0
0.775,0,-77.544,-30.065,-0.0
0.776,0,-77.573,-30.088,-0.0
0.776,0,-77.603,-30.111,-0.0
0.776,0,-77.633,-30.134,-0.0
0.777,0,-77.662,-30.157,-0.0
0.777,0,-77.692,-30.18,-0.0
0.777,0,-77.721,-30.203,-0.0
0.778,0,-77.751,-30.226,-0.0
0.778,0,-77.781,-30.249,-0.0
0.778,0,-77.81,-30.272,-0.0
0.778,0,-77.84,-30.295,-0.0
0.779,0,-77.87,-30.318,-0.0
0.779,0,-77.899,-30.341,-0.0
0.779,0,-77.929,-30.364,-0.0
0.78,0,-77.958,-30.388,-0.0
0.78,0,-77.988,-30.411,-0.0
0.78,0,-78.018,-30.434,-0.0
0.78,0,-78.047,-30.457,-0.0
0.781,0,-78.077,-30.48,-0.0
0.781,0,-78.107,-30.503,-0.0
0.781,0,-78.136,-30.526,-0.0
0.782,0,-78.166,-30.55,-0.0
0.782,0,-78.195,-30.573,-0.0
0.782,0,-78.225,-30.596,-0.0
0.783,0,-78.255,-30.619,-0.0
0.783,0,-78.284,-30.642,-0.0
0.783,0,-78.314,-30.665,-0.0
0.783,0,-78.344,-30.689,-0.0
0.784,0,-78.373,-30.712,-0.0
0.784,0,-78.403,-30.735,-0.0
0.784,0,-78.433,-30.758,-0.0
0.785,0,-78.462,-30.782,-0.0
0.785,0,-78.492,-30.805,-0.0
0.785,0,-78.521,-30.828,-0.0
0.786,0,-78.551,-30.851,-0.0
0.786,0,-78.581,-30.875,-0.0
0.786,0,-78.61,-30.898,-0.0
0.786,0,-78.64,-30.921,-0.0
0.787,0,-78.67,-30.945,-0.0
0.787,0,-78.699,-30.968,-0.0
0.787,0,-78.729,-30.991,-0.0
0.788,0,-78.758,-31.014,-0.0
0.788,0,-78.788,-31.038,-0.0
0.788,0,-78.818,-31.061,-0.0
0.788,0,-78.847,-31.085,-0.0
0.789,0,-78.877,-31.108,-0.0
0.789,0,-78.907,-31.131,-0.0
0.789,0,-78.936,-31.155,-0.0
0.79,0,-78.966,-31.178,-0.0
0.79,0,-78.996,-31.201,-0.0
0.79,0,-79.025,-31.225,-0.0
0.791,0,-79.055,-31.248,-0.0
0.791,0,-79.084,-31.272,-0.0
0.791,0,-79.114,-31.295,-0.0
0.791,0,-79.144,-31.319,-0.0
0.792,0,-79.173,-31.342,-0.0
0.792,0,-79.203,-31.366,-0.0
0.792,0,-79.233,-31.389,-0.0
0.793,0,-79.262,-31.412,-0.0
0.793,0,-79.292,-31.436,-0.0
0.793,0,-79.321,-31.459,-0.0
0.794,0,-79.351,-31.483,-0.0
0.794,0,-79.381,-31.506,-0.0
0.794,0,-79.41,-31.53,-0.0
0.794,0,-79.44,-31.554,-0.0
0.795,0,-79.47,-31.577,-0.0
0.795,0,-79.499,-31.601,-0.0
0.795,0,-79.529,-31.624,-0.0
0.796,0,-79.559,-31.648,-0.0
0.796,0,-79.588,-31.671,-0.0
0.796,0,-79.618,-31.695,-0.0
0.796,0,-79.647,-31.719,-0.0
0.797,0,-79.677,-31.742,-0.0
0.797,0,-79.707,-31.766,-0.0
0.797,0,-79.736,-31.789,-0.0
0.798,0,-79.766,-31.813,-0.0
0.798,0,-79.796,-31.837,-0.0
0.798,0,-79.825,-31.86,-0.0
0.799,0,-79.855,-31.884,-0.0
0.799,0,-79.884,-31.908,-0.0
0.799,0,-79.914,-31.931,-0.0
0.799,0,-79.944,-31.955,-0.0
0.8,0,-79.973,-31.979,-0.0
0.8,0,-80.003,-32.002,-0.0
0.8,0,-80.033,-32.026,-0.0
0.801,0,-80.062,-32.05,-0.0
0.801,0,-80.092,-32.074,-0.0
0.801,0,-80.121,-32.097,-0.0
0.802,0,-80.151,-32.121,-0.0
0.802,0,-80.181,-32.145,-0.0
0.802,0,-80.21,-32.169,-0.0
0.802,0,-80.24,-32.192,-0.0
0.803,0,-80.27,-32.216,-0.0
0.803,0,-80.299,-32.24,-0.0
0.803,0,-80.329,-32.264,-0.0
0.804,0,-80.359,-32.287,-0.0
0.804,0,-80.388,-32.311,-0.0
0.804,0,-80.418,-32.335,-0.0
0.804,0,-80.447,-32.359,-0.0
0.805,0,-80.477,-32.383,-0.0
0.805,0,-80.507,-32.407,-0.0
0.805,0,-80.536,-32.43,-0.0
0.806,0,-80.566,-32.454,-0.0
0.806,0,-80.596,-32.478,-0.0
0.806,0,-80.625,-32.502,-0.0
0.807,0,-80.655,-32.526,-0.0
0.807,0,-80.684,-32.55,-0.0
0.807,0,-80.714,-32.574,-0.0
0.807,0,-80.744,-32.598,-0.0
0.808,0,-80.773,-32.622,-0.0
0.808,0,-80.803,-32.646,-0.0
0.808,0,-80.833,-32.67,-0.0
0.809,0,-80.862,-32.694,-0.0
0.809,0,-80.892,-32.717,-0.0
0.809,0,-80.922,-32.741,-0.0
0.81,0,-80.951,-32.765,-0.0
0.81,0,-80.981,-32.789,-0.0
0.81,0,-81.01,-32.813,-0.0
0.81,0,-81.04,-32.837,-0.0
0.811,0,-81.07,-32.861,-0.0
0.811,0,-81.099,-32.885,-0.0
0.811,0,-81.129,-32.91,-0.0
0.812,0,-81.159,-32.934,-0.0
0.812,0,-81.188,-32.958,-0.0
0.812,0,-81.218,-32.982,-0.0
0.812,0,-81.247,-33.006,-0.0
0.813,0,-81.277,-33.03,-0.0
0.813,0,-81.307,-33.054,-0.0
0.813,0,-81.336,-33.078,-0.0
0.814,0,-81.366,-33.102,-0.0
0.814,0,-81.396,-33.126,-0.0
0.814,0,-81.425,-33.15,-0.0
0.815,0,-81.455,-33.174,-0.0
0.815,0,-81.484,-33.199,-0.0
0.815,0,-81.514,-33.223,-0.0
0.815,0,-81.544,-33.247,-0.0
0.816,0,-81.573,-33.271,-0.0
0.816,0,-81.603,-33.295,-0.0
0.816,0,-81.633,-33.319,-0.0
0.817,0,-81.662,-33.344,-0.0
0.817,0,-81.692,-33.368,-0.0
0.817,0,-81.722,-33.392,-0.0
0.818,0,-81.751,-33.416,-0.0
0.818,0,-81.781,-33.441,-0.0
0.818,0,-81.81,-33.465,-0.0
0.818,0,-81.84,-33.489,-0.0
0.819,0,-81.87,-33.513,-0.0
0.819,0,-81.899,-33.538,-0.0
0.819,0,-81.929,-33.562,-0.0
0.82,0,-81.959,-33.586,-0.0
0.82,0,-81.988,-33.61,-0.0
0.82,0,-82.018,-33.635,-0.0
0.82,0,-82.047,-33.659,-0.0
0.821,0,-82.077,-33.683,-0.0
0.821,0,-82.107,-33.708,-0.0
0.821,0,-82.136,-33.732,-0.0
0.822,0,-82.166,-33.756,-0.0
0.822,0,-82.196,-33.781,-0.0
0.822,0,-82.225,-33.805,-0.0
0.823,0,-82.255,-33.829,-0.0
0.823,0,-82.285,-33.854,-0.0
0.823,0,-82.314,-33.878,-0.0
0.823,0,-82.344,-33.902,-0.0
0.824,0,-82.373,-33.927,-0.0
0.824,0,-82.403,-33.951,-0.0
0.824,0,-82.433,-33.976,-0.0
0.825,0,-82.462,-34.0,-0.0
0.825,0,-82.492,-34.025,-0.0
0.825,0,-82.522,-34.049,-0.0
0.826,0,-82.551,-34.074,-0.0
0.826,0,-82.581,-34.098,-0.0
0.826,0,-82.61,-34.122,-0.0
0.826,0,-82.64,-34.147,-0.0
0.827,0,-82.67,-34.171,-0.0
0.827,0,-82.699,-34.196,-0.0
0.827,0,-82.729,-34.22,-0.0
0.828,0,-82.759,-34.245,-0.0
0.828,0,-82.788,-34.269,-0.0
0.828,0,-82.818,-34.294,-0.0
0.828,0,-82.848,-34.319,-0.0
0.829,0,-82.877,-34.343,-0.0
0.829,0,-82.907,-34.368,-0.0
0.829,0,-82.936,-34.392,-0.0
0.83,0,-82.966,-34.417,-0.0
0.83,0,-82.996,-34.441,-0.0
0.83,0,-83.025,-34.466,-0.0
0.831,0,-83.055,-34.491,-0.0
0.831,0,-83.085,-34.515,-0.0
0.831,0,-83.114,-34.54,-0.0
0.831,0,-83.144,-34.564,-0.0
0.832,0,-83.173,-34.589,-0.0
0.832,0,-83.203,-34.614,-0.0
0.832,0,-83.233,-34.638,-0.0
0.833,0,-83.262,-34.663,-0.0
0.833,0,-83.292,-34.688,-0.0
0.833,0,-83.322,-34.712,-0.0
0.834,0,-83.351,-34.737,-0.0
0.834,0,-83.381,-34.762,-0.0
0.834,0,-83.41,-34.787,-0.0
0.834,0,-83.44,-34.811,-0.0
0.835,0,-83.47,-34.836,-0.0
0.835,0,-83.499,-34.861,-0.0
0.835,0,-83.529,-34.885,-0.0
0.836,0,-83.559,-34.91,-0.0
0.836,0,-83.588,-34.935,-0.0
0.836,0,-83.618,-34.96,-0.0
0.836,0,-83.648,-34.985,-0.0
0.837,0,-83.677,-35.009,-0.0
0.837,0,-83.707,-35.034,-0.0
0.837,0,-83.736,-35.059,-0.0
0.838,0,-83.766,-35.084,-0.0
0.838,0,-83.796,-35.109,-0.0
0.838,0,-83.825,-35.133,-0.0
0.839,0,-83.855,-35.158,-0.0
0.839,0,-83.885,-35.183,-0.0
0.839,0,-83.914,-35.208,-0.0
0.839,0,-83.944,-35.233,-0.0
0.84,0,-83.973,-35.258,-0.0
0.84,0,-84.003,-35.283,-0.0
0.84,0,-84.033,-35.308,-0.0
0.841,0,-84.062,-35.332,-0.0
0.841,0,-84.092,-35.357,-0.0
0.841,0,-84.122,-35.382,-0.0
0.842,0,-84.151,-35.407,-0.0
0.842,0,-84.181,-35.432,-0.0
0.842,0,-84.211,-35.457,-0.0
0.842,0,-84.24,-35.482,-0.0
0.843,0,-84.27,-35.507,-0.0
0.843,0,-84.299,-35.532,-0.0
0.843,0,-84.329,-35.557,-0.0
0.844,0,-84.359,-35.582,-0.0
0.844,0,-84.388,-35.607,-0.0
0.844,0,-84.418,-35.632,-0.0
0.844,0,-84.448,-35.657,-0.0
0.845,0,-84.477,-35.682,-0.0
0.845,0,-84.507,-35.707,-0.0
0.845,0,-84.536,-35.732,-0.0
0.846,0,-84.566,-35.757,-0.0
0.846,0,-84.596,-35.782,-0.0
0.846,0,-84.625,-35.807,-0.0
0.847,0,-84.655,-35.832,-0.0
0.847,0,-84.685,-35.857,-0.0
0.847,0,-84.714,-35.883,-0.0
0.847,0,-84.744,-35.908,-0.0
0.848,0,-84.774,-35.933,-0.0
0.848,0,-84.803,-35.958,-0.0
0.848,0,-84.833,-35.983,-0.0
0.849,0,-84.862,-36.008,-0.0
0.849,0,-84.892,-36.033,-0.0
0.849,0,-84.922,-36.058,-0.0
0.85,0,-84.951,-36.084,-0.0
0.85,0,-84.981,-36.109,-0.0
0.85,0,-85.011,-36.134,-0.0
0.85,0,-85.04,-36.159,-0.0
0.851,0,-85.07,-36.184,-0.0
0.851,0,-85.099,-36.21,-0.0
0.851,0,-85.129,-36.235,-0.0
0.852,0,-85.159,-36.26,-0.0
0.852,0,-85.188,-36.285,-0.0
0.852,0,-85.218,-36.311,-0.0
0.852,0,-85.248,-36.336,-0.0
0.853,0,-85.277,-36.361,-0.0
0.853,0,-85.307,-36.386,-0.0
0.853,0,-85.336,-36.412,-0.0
0.854,0,-85.366,-36.437,-0.0
0.854,0,-85.396,-36.462,-0.0
0.854,0,-85.425,-36.487,-0.0
0.855,0,-85.455,-36.513,-0.0
0.855,0,-85.485,-36.538,-0.0
0.855,0,-85.514,-36.563,-0.0
0.855,0,-85.544,-36.589,-0.0
0.856,0,-85.574,-36.614,-0.0
0.856,0,-85.603,-36.64,-0.0
0.856,0,-85.633,-36.665,-0.0
0.857,0,-85.662,-36.69,-0.0
0.857,0,-85.692,-36.716,-0.0
0.857,0,-85.722,-36.741,-0.0
0.858,0,-85.751,-36.766,-0.0
0.858,0,-85.781,-36.792,-0.0
0.858,0,-85.811,-36.817,-0.0
0.858,0,-85.84,-36.843,-0.0
0.859,0,-85.87,-36.868,-0.0
0.859,0,-85.899,-36.894,-0.0
0.859,0,-85.929,-36.919,-0.0
0.86,0,-85.959,-36.945,-0.0
0.86,0,-85.988,-36.97,-0.0
0.86,0,-86.018,-36.995,-0.0
0.86,0,-86.048,-37.021,-0.0
0.861,0,-86.077,-37.046,-0.0
0.861,0,-86.107,-37.072,-0.0
0.861,0,-86.137,-37.098,-0.0
0.862,0,-86.166,-37.123,-0.0
0.862,0,-86.196,-37.149,-0.0
0.862,0,-86.225,-37.174,-0.0
0.863,0,-86.255,-37.2,-0.0
0.863,0,-86.285,-37.225,-0.0
0.863,0,-86.314,-37.251,-0.0
0.863,0,-86.344,-37.276,-0.0
0.864,0,-86.374,-37.302,-0.0
0.864,0,-86.403,-37.328,-0.0
0.864,0,-86.433,-37.353,-0.0
0.865,0,-86.462,-37.379,-0.0
0.865,0,-86.492,-37.404,-0.0
0.865,0,-86.522,-37.43,-0.0
0.866,0,-86.551,-37.456,-0.0
0.866,0,-86.581,-37.481,-0.0
0.866,0,-86.611,-37.507,-0.0
0.866,0,-86.64,-37.533,-0.0
0.867,0,-86.67,-37.558,-0.0
0.867,0,-86.7,-37.584,-0.0
0.867,0,-86.729,-37.61,-0.0
0.868,0,-86.759,-37.635,-0.0
0.868,0,-86.788,-37.661,-0.0
0.868,0,-86.818,-37.687,-0.0
0.868,0,-86.848,-37.713,-0.0
0.869,0,-86.877,-37.738,-0.0
0.869,0,-86.907,-37.764,-0.0
0.869,0,-86.937,-37.79,-0.0
0.87,0,-86.966,-37.816,-0.0
0.87,0,-86.996,-37.841,-0.0
0.87,0,-87.025,-37.867,-0.0
0.871,0,-87.055,-37.893,-0.0
0.871,0,-87.085,-37.919,-0.0
0.871,0,-87.114,-37.945,-0.0
0.871,0,-87.144,-37.97,-0.0
0.872,0,-87.174,-37.996,-0.0
0.872,0,-87.203,-38.022,-0.0
0.872,0,-87.233,-38.048,-0.0
0.873,0,-87.262,-38.074,-0.0
0.873,0,-87.292,-38.1,-0.0
0.873,0,-87.322,-38.125,-0.0
0.874,0,-87.351,-38.151,-0.0
0.874,0,-87.381,-38.177,-0.0
0.874,0,-87.411,-38.203,-0.0
0.874,0,-87.44,-38.229,-0.0
0.875,0,-87.47,-38.255,-0.0
0.875,0,-87.5,-38.281,-0.0
0.875,0,-87.529,-38.307,-0.0
0.876,0,-87.559,-38.333,-0.0
0.876,0,-87.588,-38.359,-0.0
0.876,0,-87.618,-38.385,-0.0
0.876,0,-87.648,-38.411,-0.0
0.877,0,-87.677,-38.437,-0.0
0.877,0,-87.707,-38.463,-0.0
0.877,0,-87.737,-38.489,-0.0
0.878,0,-87.766,-38.515,-0.0
0.878,0,-87.796,-38.541,-0.0
0.878,0,-87.825,-38.567,-0.0
0.879,0,-87.855,-38.593,-0.0
0.879,0,-87.885,-38.619,-0.0
0.879,0,-87.914,-38.645,-0.0
0.879,0,-87.944,-38.671,-0.0
0.88,0,-87.974,-38.697,-0.0
0.88,0,-88.003,-38.723,-0.0
0.88,0,-88.033,-38.749,-0.0
0.881,0,-88.063,-38.775,-0.0
0.881,0,-88.092,-38.801,-0.0
0.881,0,-88.122,-38.827,-0.0
0.882,0,-88.151,-38.853,-0.0
0.882,0,-88.181,-38.879,-0.0
0.882,0,-88.211,-38.906,-0.0
0.882,0,-88.24,-38.932,-0.0
0.883,0,-88.27,-38.958,-0.0
0.883,0,-88.3,-38.984,-0.0
0.883,0,-88.329,-39.01,-0.0
0.884,0,-88.359,-39.036,-0.0
0.884,0,-88.388,-39.063,-0.0
0.884,0,-88.418,-39.089,-0.0
0.884,0,-88.448,-39.115,-0.0
0.885,0,-88.477,-39.141,-0.0
0.885,0,-88.507,-39.167,-0.0
0.885,0,-88.537,-39.194,-0.0
0.886,0,-88.566,-39.22,-0.0
0.886,0,-88.596,-39.246,-0.0
0.886,0,-88.626,-39.272,-0.0
0.887,0,-88.655,-39.299,-0.0
0.887,0,-88.685,-39.325,-0.0
0.887,0,-88.714,-39.351,-0.0
0.887,0,-88.744,-39.378,-0.0
0.888,0,-88.774,-39.404,-0.0
0.888,0,-88.803,-39.43,-0.0
0.888,0,-88.833,-39.456,-0.0
0.889,0,-88.863,-39.483,-0.0
0.889,0,-88.892,-39.509,-0.0
0.889,0,-88.922,-39.535,-0.0
0.89,0,-88.951,-39.562,-0.0
0.89,0,-88.981,-39.588,-0.0
0.89,0,-89.011,-39.615,-0.0
0.89,0,-89.04,-39.641,-0.0
0.891,0,-89.07,-39.667,-0.0
0.891,0,-89.1,-39.694,-0.0
0.891,0,-89.129,-39.72,-0.0
0.892,0,-89.159,-39.747,-0.0
0.892,0,-89.188,-39.773,-0.0
0.892,0,-89.218,-39.799,-0.0
0.892,0,-89.248,-39.826,-0.0
0.893,0,-89.277,-39.852,-0.0
0.893,0,-89.307,-39.879,-0.0
0.893,0,-89.337,-39.905,-0.0
0.894,0,-89.366,-39.932,-0.0
0.894,0,-89.396,-39.958,-0.0
0.894,0,-89.426,-39.985,-0.0
0.895,0,-89.455,-40.011,-0.0
0.895,0,-89.485,-40.038,-0.0
0.895,0,-89.514,-40.064,-0.0
0.895,0,-89.544,-40.091,-0.0
0.896,0,-89.574,-40.117,-0.0
0.896,0,-89.603,-40.144,-0.0
0.896,0,-89.633,-40.17,-0.0
0.897,0,-89.663,-40.197,-0.0
0.897,0,-89.692,-40.223,-0.0
0.897,0,-89.722,-40.25,-0.0
0.898,0,-89.751,-40.277,-0.0
0.898,0,-89.781,-40.303,-0.0
0.898,0,-89.811,-40.33,-0.0
0.898,0,-89.84,-40.356,-0.0
0.899,0,-89.87,-40.383,-0.0
0.899,0,-89.9,-40.41,-0.0
0.899,0,-89.929,-40.436,-0.0
0.9,0,-89.959,-40.463,-0.0
0.9,0,-89.989,-40.49,-0.0
0.9,0,-90.018,-40.516,-0.0
0.9,0,-90.048,-40.543,-0.0
0.901,0,-90.077,-40.57,-0.0
0.901,0,-90.107,-40.596,-0.0
0.901,0,-90.137,-40.623,-0.0
0.902,0,-90.166,-40.65,-0.0
0.902,0,-90.196,-40.677,-0.0
0.902,0,-90.226,-40.703,-0.0
0.903,0,-90.255,-40.73,-0.0
0.903,0,-90.285,-40.757,-0.0
0.903,0,-90.314,-40.784,-0.0
0.903,0,-90.344,-40.81,-0.0
0.904,0,-90.374,-40.837,-0.0
0.904,0,-90.403,-40.864,-0.0
0.904,0,-90.433,-40.891,-0.0
0.905,0,-90.463,-40.917,-0.0
0.905,0,-90.492,-40.944,-0.0
0.905,0,-90.522,-40.971,-0.0
0.906,0,-90.552,-40.998,-0.0
0.906,0,-90.581,-41.025,-0.0
0.906,0,-90.611,-41.052,-0.0
0.906,0,-90.64,-41.078,-0.0
0.907,0,-90.67,-41.105,-0.0
0.907,0,-90.7,-41.132,-0.0
0.907,0,-90.729,-41.159,-0.0
0.908,0,-90.759,-41.186,-0.0
0.908,0,-90.789,-41.213,-0.0
0.908,0,-90.818,-41.24,-0.0
0.908,0,-90.848,-41.267,-0.0
0.909,0,-90.877,-41.294,-0.0
0.909,0,-90.907,-41.32,-0.0
0.909,0,-90.937,-41.347,-0.0
0.91,0,-90.966,-41.374,-0.0
0.91,0,-90.996,-41.401,-0.0
0.91,0,-91.026,-41.428,-0.0
0.911,0,-91.055,-41.455,-0.0
0.911,0,-91.085,-41.482,-0.0
0.911,0,-91.114,-41.509,-0.0
0.911,0,-91.144,-41.536,-0.0
0.912,0,-91.174,-41.563,-0.0
0.912,0,-91.203,-41.59,-0.0
0.912,0,-91.233,-41.617,-0.0
0.913,0,-91.263,-41.644,-0.0
0.913,0,-91.292,-41.671,-0.0
0.913,0,-91.322,-41.698,-0.0
0.914,0,-91.352,-41.726,-0.0
0.914,0,-91.381,-41.753,-0.0
0.914,0,-91.411,-41.78,-0.0
0.914,0,-91.44,-41.807,-0.0
0.915,0,-91.47,-41.834,-0.0
0.915,0,-91.5,-41.861,-0.0
0.915,0,-91.529,-41.888,-0.0
0.916,0,-91.559,-41.915,-0.0
0.916,0,-91.589,-41.942,-0.0
0.916,0,-91.618,-41.969,-0.0
0.916,0,-91.648,-41.997,-0.0
0.917,0,-91.677,-42.024,-0.0
0.917,0,-91.707,-42.051,-0.0
0.917,0,-91.737,-42.078,-0.0
0.918,0,-91.766,-42.105,-0.0
0.918,0,-91.796,-42.133,-0.0
0.918,0,-91.826,-42.16,-0.0
0.919,0,-91.855,-42.187,-0.0
0.919,0,-91.885,-42.214,-0.0
0.919,0,-91.915,-42.241,-0.0
0.919,0,-91.944,-42.269,-0.0
0.92,0,-91.974,-42.296,-0.0
0.92,0,-92.003,-42.323,-0.0
0.92,0,-92.033,-42.35,-0.0
0.921,0,-92.063,-42.378,-0.0
0.921,0,-92.092,-42.405,-0.0
0.921,0,-92.122,-42.432,-0.0
0.922,0,-92.152,-42.46,-0.0
0.922,0,-92.181,-42.487,-0.0
0.922,0,-92.211,-42.514,-0.0
0.922,0,-92.24,-42.542,-0.0
0.923,0,-92.27,-42.569,-0.0
0.923,0,-92.3,-42.596,-0.0
0.923,0,-92.329,-42.624,-0.0
0.924,0,-92.359,-42.651,-0.0
0.924,0,-92.389,-42.678,-0.0
0.924,0,-92.418,-42.706,-0.0
0.924,0,-92.448,-42.733,-0.0
0.925,0,-92.477,-42.76,-0.0
0.925,0,-92.507,-42.788,-0.0
0.925,0,-92.537,-42.815,-0.0
0.926,0,-92.566,-42.843,-0.0
0.926,0,-92.596,-42.87,-0.0
